application_id,stage_name,stage_rank,stage_date,stage_status,days_in_previous_stage
APP00656,Offer,6,2026-02-28,Completed,9
APP00656,Hired,7,2026-03-02,Completed,2
APP00657,Applied,1,2026-06-09,Completed,
APP00657,Screened,2,2026-06-15,Completed,6
APP00657,Shortlisted,3,2026-06-18,Completed,3
APP00657,Interview 1,4,2026-06-23,Completed,5
APP00657,Interview 2,5,2026-07-02,Completed,9
APP00657,Offer,6,2026-07-10,Completed,8
APP00657,Hired,7,2026-07-19,Completed,9
APP00658,Applied,1,2026-06-16,Completed,
APP00658,Screened,2,2026-06-25,Completed,9
APP00658,Shortlisted,3,2026-07-03,Withdrawn,8
APP00659,Applied,1,2026-02-21,Completed,
APP00659,Screened,2,2026-02-28,Completed,7
APP00659,Shortlisted,3,2026-03-04,Rejected,4
APP00660,Applied,1,2026-02-10,Completed,
APP00660,Screened,2,2026-02-16,Completed,6
APP00660,Shortlisted,3,2026-02-22,Completed,6
APP00660,Interview 1,4,2026-03-03,Completed,9
APP00660,Interview 2,5,2026-03-09,Rejected,6
APP00661,Applied,1,2026-02-21,Rejected,
APP00662,Applied,1,2026-03-22,Completed,
APP00662,Screened,2,2026-03-30,Completed,8
APP00662,Shortlisted,3,2026-04-03,Completed,4
APP00662,Interview 1,4,2026-04-12,Completed,9
APP00662,Interview 2,5,2026-04-20,Completed,8
APP00662,Offer,6,2026-04-22,Completed,2
APP00662,Hired,7,2026-04-26,Completed,4
APP00663,Applied,1,2026-02-22,Completed,
APP00663,Screened,2,2026-03-01,Completed,7
APP00663,Shortlisted,3,2026-03-09,Completed,8
APP00663,Interview 1,4,2026-03-16,Completed,7
APP00663,Interview 2,5,2026-03-22,Completed,6
APP00663,Offer,6,2026-03-30,Completed,8
APP00663,Hired,7,2026-04-04,Completed,5
APP00664,Applied,1,2026-03-14,Completed,
APP00664,Screened,2,2026-03-18,Completed,4
APP00664,Shortlisted,3,2026-03-22,Rejected,4
APP00665,Applied,1,2026-05-09,Completed,
APP00665,Screened,2,2026-05-15,Completed,6
APP00665,Shortlisted,3,2026-05-18,Completed,3
APP00665,Interview 1,4,2026-05-23,Completed,5
APP00665,Interview 2,5,2026-05-26,Completed,3
APP00665,Offer,6,2026-06-03,Rejected,8
APP00666,Applied,1,2026-01-03,Completed,
APP00666,Screened,2,2026-01-08,Completed,5
APP00666,Shortlisted,3,2026-01-10,Rejected,2
APP00667,Applied,1,2026-01-28,Completed,
APP00667,Screened,2,2026-02-05,Completed,8
APP00667,Shortlisted,3,2026-02-10,Rejected,5
APP00668,Applied,1,2026-05-23,Completed,
APP00668,Screened,2,2026-05-26,Completed,3
APP00668,Shortlisted,3,2026-06-01,Completed,6
APP00668,Interview 1,4,2026-06-08,Completed,7
APP00668,Interview 2,5,2026-06-13,Completed,5
APP00668,Offer,6,2026-06-19,Completed,6
APP00668,Hired,7,2026-06-23,Completed,4
APP00669,Applied,1,2026-02-19,Completed,
APP00669,Screened,2,2026-02-25,Completed,6
APP00669,Shortlisted,3,2026-03-02,Completed,5
APP00669,Interview 1,4,2026-03-11,Active,9
APP00670,Applied,1,2026-04-08,Completed,
APP00670,Screened,2,2026-04-17,Completed,9
APP00670,Shortlisted,3,2026-04-26,Completed,9
APP00670,Interview 1,4,2026-05-02,Completed,6
APP00670,Interview 2,5,2026-05-04,Completed,2
APP00670,Offer,6,2026-05-10,Completed,6
APP00670,Hired,7,2026-05-18,Completed,8
APP00671,Applied,1,2026-02-21,Completed,
APP00671,Screened,2,2026-02-28,Rejected,7
APP00672,Applied,1,2026-01-03,Completed,
APP00672,Screened,2,2026-01-06,Completed,3
APP00672,Shortlisted,3,2026-01-14,Completed,8
APP00672,Interview 1,4,2026-01-23,Withdrawn,9
APP00673,Applied,1,2026-02-14,Completed,
APP00673,Screened,2,2026-02-19,Completed,5
APP00673,Shortlisted,3,2026-02-25,Completed,6
APP00673,Interview 1,4,2026-03-06,Completed,9
APP00673,Interview 2,5,2026-03-12,Completed,6
APP00673,Offer,6,2026-03-16,Completed,4
APP00673,Hired,7,2026-03-20,Completed,4
APP00674,Applied,1,2026-05-20,Completed,
APP00674,Screened,2,2026-05-29,Completed,9
APP00674,Shortlisted,3,2026-06-05,Completed,7
APP00674,Interview 1,4,2026-06-11,Completed,6
APP00674,Interview 2,5,2026-06-18,Completed,7
APP00674,Offer,6,2026-06-25,Completed,7
APP00674,Hired,7,2026-06-28,Completed,3
APP00675,Applied,1,2026-05-17,Completed,
APP00675,Screened,2,2026-05-22,Completed,5
APP00675,Shortlisted,3,2026-05-27,Completed,5
APP00675,Interview 1,4,2026-06-05,Rejected,9
APP00676,Applied,1,2026-03-02,Completed,
APP00676,Screened,2,2026-03-05,Completed,3
APP00676,Shortlisted,3,2026-03-14,Completed,9
APP00676,Interview 1,4,2026-03-16,Completed,2
APP00676,Interview 2,5,2026-03-22,Rejected,6
APP00677,Applied,1,2026-03-05,Completed,
APP00677,Screened,2,2026-03-09,Completed,4
APP00677,Shortlisted,3,2026-03-12,Completed,3
APP00677,Interview 1,4,2026-03-20,Completed,8
APP00677,Interview 2,5,2026-03-22,Active,2
APP00678,Applied,1,2026-05-11,Completed,
APP00678,Screened,2,2026-05-13,Completed,2
APP00678,Shortlisted,3,2026-05-20,Completed,7
APP00678,Interview 1,4,2026-05-28,Completed,8
APP00678,Interview 2,5,2026-06-06,Completed,9
APP00678,Offer,6,2026-06-13,Completed,7
APP00678,Hired,7,2026-06-21,Completed,8
APP00679,Applied,1,2026-02-13,Completed,
APP00679,Screened,2,2026-02-20,Completed,7
APP00679,Shortlisted,3,2026-02-23,Completed,3
APP00679,Interview 1,4,2026-02-27,Completed,4
APP00679,Interview 2,5,2026-03-02,Completed,3
APP00679,Offer,6,2026-03-10,Active,8
APP00680,Applied,1,2026-06-09,Rejected,
APP00681,Applied,1,2026-06-15,Completed,
APP00681,Screened,2,2026-06-17,Completed,2
APP00681,Shortlisted,3,2026-06-19,Completed,2
APP00681,Interview 1,4,2026-06-25,Completed,6
APP00681,Interview 2,5,2026-06-28,Completed,3
APP00681,Offer,6,2026-07-02,Completed,4
APP00681,Hired,7,2026-07-10,Completed,8
APP00682,Applied,1,2026-05-30,Rejected,
APP00683,Applied,1,2026-04-10,Completed,
APP00683,Screened,2,2026-04-15,Completed,5
APP00683,Shortlisted,3,2026-04-22,Rejected,7
APP00684,Applied,1,2026-03-14,Completed,
APP00684,Screened,2,2026-03-18,Completed,4
APP00684,Shortlisted,3,2026-03-23,Active,5
APP00685,Applied,1,2026-04-22,Completed,
APP00685,Screened,2,2026-04-25,Completed,3
APP00685,Shortlisted,3,2026-04-27,Completed,2
APP00685,Interview 1,4,2026-05-03,Completed,6
APP00685,Interview 2,5,2026-05-06,Completed,3
APP00685,Offer,6,2026-05-12,Completed,6
APP00685,Hired,7,2026-05-15,Completed,3
APP00686,Applied,1,2026-01-15,Completed,
APP00686,Screened,2,2026-01-17,Withdrawn,2
APP00687,Applied,1,2026-02-19,Completed,
APP00687,Screened,2,2026-02-26,Completed,7
APP00687,Shortlisted,3,2026-03-02,Completed,4
APP00687,Interview 1,4,2026-03-08,Completed,6
APP00687,Interview 2,5,2026-03-16,Completed,8
APP00687,Offer,6,2026-03-24,Completed,8
APP00687,Hired,7,2026-04-01,Completed,8
APP00688,Applied,1,2026-05-23,Completed,
APP00688,Screened,2,2026-05-28,Completed,5
APP00688,Shortlisted,3,2026-06-06,Completed,9
APP00688,Interview 1,4,2026-06-14,Rejected,8
APP00689,Applied,1,2026-04-22,Completed,
APP00689,Screened,2,2026-04-26,Completed,4
APP00689,Shortlisted,3,2026-04-30,Completed,4
APP00689,Interview 1,4,2026-05-05,Completed,5
APP00689,Interview 2,5,2026-05-12,Completed,7
APP00689,Offer,6,2026-05-20,Completed,8
APP00689,Hired,7,2026-05-29,Completed,9
APP00690,Applied,1,2026-01-02,Completed,
APP00690,Screened,2,2026-01-05,Completed,3
APP00690,Shortlisted,3,2026-01-09,Completed,4
APP00690,Interview 1,4,2026-01-18,Completed,9
APP00690,Interview 2,5,2026-01-26,Rejected,8
APP00691,Applied,1,2026-04-05,Completed,
APP00691,Screened,2,2026-04-08,Completed,3
APP00691,Shortlisted,3,2026-04-12,Completed,4
APP00691,Interview 1,4,2026-04-19,Rejected,7
APP00692,Applied,1,2026-02-04,Completed,
APP00692,Screened,2,2026-02-12,Completed,8
APP00692,Shortlisted,3,2026-02-20,Completed,8
APP00692,Interview 1,4,2026-02-26,Withdrawn,6
APP00693,Applied,1,2026-05-24,Completed,
APP00693,Screened,2,2026-05-29,Completed,5
APP00693,Shortlisted,3,2026-06-04,Rejected,6
APP00694,Applied,1,2026-03-15,Completed,
APP00694,Screened,2,2026-03-18,Rejected,3
APP00695,Applied,1,2026-03-09,Completed,
APP00695,Screened,2,2026-03-11,Completed,2
APP00695,Shortlisted,3,2026-03-18,Completed,7
APP00695,Interview 1,4,2026-03-22,Rejected,4
APP00696,Applied,1,2026-01-05,Completed,
APP00696,Screened,2,2026-01-10,Completed,5
APP00696,Shortlisted,3,2026-01-12,Withdrawn,2
APP00697,Applied,1,2026-01-11,Completed,
APP00697,Screened,2,2026-01-20,Completed,9
APP00697,Shortlisted,3,2026-01-26,Completed,6
APP00697,Interview 1,4,2026-01-29,Rejected,3
APP00698,Applied,1,2026-04-10,Completed,
APP00698,Screened,2,2026-04-15,Completed,5
APP00698,Shortlisted,3,2026-04-17,Completed,2
APP00698,Interview 1,4,2026-04-24,Completed,7
APP00698,Interview 2,5,2026-05-02,Rejected,8
APP00699,Applied,1,2026-06-11,Completed,
APP00699,Screened,2,2026-06-17,Rejected,6
APP00700,Applied,1,2026-04-11,Completed,
APP00700,Screened,2,2026-04-15,Completed,4
APP00700,Shortlisted,3,2026-04-21,Completed,6
APP00700,Interview 1,4,2026-04-23,Rejected,2
APP00701,Applied,1,2026-04-19,Completed,
APP00701,Screened,2,2026-04-24,Rejected,5
APP00702,Applied,1,2026-03-08,Completed,
APP00702,Screened,2,2026-03-15,Completed,7
APP00702,Shortlisted,3,2026-03-20,Completed,5
APP00702,Interview 1,4,2026-03-28,Completed,8
APP00702,Interview 2,5,2026-04-01,Withdrawn,4
APP00703,Applied,1,2026-06-18,Completed,
APP00703,Screened,2,2026-06-22,Completed,4
APP00703,Shortlisted,3,2026-07-01,Completed,9
APP00703,Interview 1,4,2026-07-10,Completed,9
APP00703,Interview 2,5,2026-07-17,Rejected,7
APP00704,Applied,1,2026-01-30,Withdrawn,
APP00705,Applied,1,2026-04-03,Completed,
APP00705,Screened,2,2026-04-10,Completed,7
APP00705,Shortlisted,3,2026-04-15,Withdrawn,5
APP00706,Applied,1,2026-05-16,Completed,
APP00706,Screened,2,2026-05-22,Completed,6
APP00706,Shortlisted,3,2026-05-31,Completed,9
APP00706,Interview 1,4,2026-06-05,Completed,5
APP00706,Interview 2,5,2026-06-07,Completed,2
APP00706,Offer,6,2026-06-11,Active,4
APP00707,Applied,1,2026-05-20,Completed,
APP00707,Screened,2,2026-05-27,Completed,7
APP00707,Shortlisted,3,2026-05-31,Rejected,4
APP00708,Applied,1,2026-03-25,Completed,
APP00708,Screened,2,2026-03-27,Withdrawn,2
APP00709,Applied,1,2026-04-02,Completed,
APP00709,Screened,2,2026-04-11,Completed,9
APP00709,Shortlisted,3,2026-04-20,Completed,9
APP00709,Interview 1,4,2026-04-28,Completed,8
APP00709,Interview 2,5,2026-05-02,Completed,4
APP00709,Offer,6,2026-05-04,Active,2
APP00710,Applied,1,2026-05-28,Completed,
APP00710,Screened,2,2026-05-31,Completed,3
APP00710,Shortlisted,3,2026-06-08,Completed,8
APP00710,Interview 1,4,2026-06-14,Rejected,6
APP00711,Applied,1,2026-04-23,Completed,
APP00711,Screened,2,2026-04-30,Completed,7
APP00711,Shortlisted,3,2026-05-04,Completed,4
APP00711,Interview 1,4,2026-05-07,Withdrawn,3
APP00712,Applied,1,2026-05-16,Completed,
APP00712,Screened,2,2026-05-23,Completed,7
APP00712,Shortlisted,3,2026-05-29,Rejected,6
APP00713,Applied,1,2026-03-10,Completed,
APP00713,Screened,2,2026-03-13,Completed,3
APP00713,Shortlisted,3,2026-03-16,Completed,3
APP00713,Interview 1,4,2026-03-20,Completed,4
APP00713,Interview 2,5,2026-03-23,Rejected,3
APP00714,Applied,1,2026-01-27,Completed,
APP00714,Screened,2,2026-02-04,Withdrawn,8
APP00715,Applied,1,2026-01-23,Completed,
APP00715,Screened,2,2026-02-01,Completed,9
APP00715,Shortlisted,3,2026-02-03,Completed,2
APP00715,Interview 1,4,2026-02-10,Rejected,7
APP00716,Applied,1,2026-05-27,Completed,
APP00716,Screened,2,2026-06-04,Completed,8
APP00716,Shortlisted,3,2026-06-06,Rejected,2
APP00717,Applied,1,2026-05-17,Rejected,
APP00718,Applied,1,2026-04-13,Completed,
APP00718,Screened,2,2026-04-21,Completed,8
APP00718,Shortlisted,3,2026-04-25,Completed,4
APP00718,Interview 1,4,2026-05-04,Completed,9
APP00718,Interview 2,5,2026-05-11,Rejected,7
APP00719,Applied,1,2026-03-05,Completed,
APP00719,Screened,2,2026-03-09,Completed,4
APP00719,Shortlisted,3,2026-03-16,Rejected,7
APP00720,Applied,1,2026-03-16,Completed,
APP00720,Screened,2,2026-03-25,Completed,9
APP00720,Shortlisted,3,2026-04-03,Completed,9
APP00720,Interview 1,4,2026-04-07,Rejected,4
